"ID","f1","f2","f3","amp11","amp12","amp13","amp14","amp21","amp22","amp23","amp24","amp31","amp32","amp33","amp34","phi12","phi13","phi14","phi21","phi22","phi23","phi24","phi31","phi32","phi33","phi34","trend","varrat","varred","CLASS"
"OGLE SMC-SC8 139476   ",1.14825032,1.42700264,1.0016185,0.1463,0.046,0.0157,0.0086,0.0429,0.0043,0.0087,0.0055,0.0132,0.0376,0.0136,0.0112,2.2836,-1.6576,1.7046,-0.8053,-2.5703,-1.9975,2.608,1.9265,1.729,0.2452,-1.5335,1e-04,0.1727,0.9299,"DMCEP"
"OGLE SMC-SC7 137641   ",1.5416678,1.91125925,3.45292705,0.1354,0.0373,0.0213,0.008,0.039,0.0087,0.0011,0.0091,0.0224,0.0139,0.0081,0.0015,2.1458,-1.4167,1.1879,-2.6531,-2.9341,-1.4193,2.3835,-0.0577,2.4336,-1.731,-1.4628,-1e-04,0.1528,0.944,"DMCEP"
"OGLE SMC-SC11 13365   ",1.56559402,1.94206492,3.50782298,0.1468,0.0243,0.0132,0.0056,0.0222,0.0082,0.0078,0.0054,0.0116,0.0029,0.0041,0.0054,2.3294,-2.2546,0.1802,3.0177,2.0443,2.1464,1.7574,-1.1422,-0.499,0.8434,0.3301,0,0.0544,0.9745,"DMCEP"
"OGLE SMC-SC7 133650   ",1.28813005,1.59936495,9.11697367,0.1577,0.0466,0.0191,0.0075,0.0182,0.0042,0.0015,0.0036,0.0129,0.0024,0.0032,0.0049,2.2799,-1.2278,0.9618,-1.3934,-0.6984,2.6426,1.897,1.8577,-2.6051,-0.8449,-1.4914,-1e-04,0.0553,0.9611,"DMCEP"
"OGLE SMC-SC4 131229   ",0.9971706,1.24374251,1.00350545,0.11,0.0205,0.0052,0.0017,0.0251,0.0054,0.001,0.0035,0.0247,0.0071,0.0083,0.0031,2.5645,-1.3906,0.4288,1.435,0.2605,-0.057,-1.7503,-0.1675,2.3283,-1.7044,2.0558,-1e-04,0.1538,0.9437,"DMCEP"
"OGLE SMC-SC5 129596   ",1.32891245,1.64912608,2.97816806,0.1213,0.0319,0.0135,0.007,0.0308,0.0053,0.0027,0.0041,0.0164,0.0069,0.0048,0.0043,2.364,-1.3995,1.4949,-2.3141,-0.1276,-2.8692,-1.403,0.2134,1.7696,-3.1204,-1.1741,0,0.1337,0.9468,"DMCEP"
"OGLE SMC-SC6 129043   ",1.4007458,1.73733857,0.33646015,0.1334,0.0319,0.0179,0.0035,0.032,0.0058,0.0065,0.0061,0.0122,0.0047,0.0049,0.0076,2.4546,-1.2643,0.2268,2.8276,0.5577,-2.2729,3.1302,1.7412,1.4559,-0.0028,2.7978,0,0.1258,0.9377,"DMCEP"
"OGLE SMC-SC10 128831  ",1.35868546,1.68639924,3.04525371,0.1264,0.0334,0.0199,0.0084,0.0478,0.0082,0.0043,0.0053,0.0297,0.0037,0.0041,0.0085,2.3469,-1.0821,2.4847,1.1395,-0.2897,-0.1878,-3.0645,-2.3421,1.8154,1.0641,3.1234,0,0.2259,0.9153,"DMCEP"
"OGLE SMC-SC10 128768  ",0.59880863,0.43757142,1.03621104,0.1034,0.0226,0.0079,0.0055,0.0693,0.0137,0.0072,0.0064,0.0329,0.005,0.0023,0.0034,-2.7991,0.1686,-2.1136,-0.8556,1.2184,2.9812,-0.4991,2.0713,0.3319,2.2794,-1.167,-1e-04,0.4239,0.889,"DMCEP"
"OGLE SMC-SC10 124862  ",1.3708543,1.7016103,1.00173264,0.1489,0.039,0.0148,0.0108,0.0307,0.003,0.0039,0.0029,0.0279,0.0191,0.0147,0.0116,2.5658,-1.1241,1.3176,0.28,1.5585,-2.8172,0.141,0.8852,-1.9996,2.5578,0.5776,1e-04,0.1066,0.9512,"DMCEP"
"OGLE SMC-SC8 122864   ",1.42784632,1.77004348,3.19805853,0.1065,0.0239,0.0111,0.0035,0.0434,0.0058,0.0036,0.004,0.0234,0.0073,0.0026,0.0087,2.0255,-1.3864,0.4088,-0.2706,2.9483,-2.1412,2.8516,1.9297,1.6359,-1.3468,2.858,0,0.2213,0.9239,"DMCEP"
"OGLE SMC-SC5 117506   ",0.59923472,0.43692579,0.03354989,0.1018,0.0155,0.0053,0.0014,0.0446,0.0049,0.0049,0.0018,0.0173,0.0017,0.0014,0.0018,-3.0951,0.7176,-2.1307,-2.0608,-1.6732,3.1398,0.0382,2.7971,-1.9974,0.1163,-2.3391,0,0.2118,0.9588,"DMCEP"
"OGLE SMC-SC3 115945   ",1.27351956,2.27762177,1.58358817,0.1755,0.0466,0.0217,0.0092,0.0183,0.0056,0.0024,0.0035,0.0179,0.0017,0.0066,0.0029,2.3068,-1.5069,0.9713,2.487,-1.601,-2.7932,-0.779,-3.091,-1.4304,-0.8616,-0.6184,0,0.0621,0.9579,"DMCEP"
"OGLE SMC-SC8 113418   ",1.77561177,2.20116465,6.05594475,0.1417,0.0364,0.0155,0.0141,0.0323,0.0054,0.0085,0.0051,0.0133,0.0012,0.0071,0.0041,2.0184,-2.2577,0.6715,-0.1369,1.5402,-2.1522,-1.4272,-2.6637,1.2544,-2.5675,-0.9924,0,0.0944,0.9537,"DMCEP"
"OGLE SMC-SC4 110510   ",1.63585357,2.0278022,1.00220599,0.1117,0.0251,0.0156,0.0092,0.0237,0.0027,0.0079,0.0101,0.2107,0.1423,0.0624,0.0189,2.2505,-1.6775,1.3349,1.9625,2.8846,1.4328,0.4368,1.6267,-1.6734,1.2844,-1.9494,-1e-04,0.1798,0.9486,"DMCEP"
"OGLE SMC-SC9 108504   ",1.62042106,2.00931553,6.95763972,0.1262,0.0277,0.0168,0.0078,0.021,6e-04,0.0032,0.0051,0.0157,2e-04,0.0042,0.0039,2.1695,-1.9021,0.7502,2.9451,0.028,1.4316,-0.2319,0.4408,-0.7331,-1.7584,-1.6581,0,0.104,0.9325,"DMCEP"
"OGLE SMC-SC4 106992   ",0.76213136,0.94681665,9.64473016,0.0603,0.0093,0.002,0.0033,0.0336,0.0054,0.0027,0.0031,0.0072,0.0036,0.0022,6e-04,2.2604,-1.7275,1.7056,-2.8249,-2.062,-2.6099,-0.5298,1.5642,1.2413,0.3111,2.5293,0,0.3045,0.9089,"DMCEP"
"OGLE SMC-SC4 106956   ",1.35273444,1.67808591,2.00441198,0.1233,0.0402,0.0143,0.006,0.0242,0.0051,0.0107,0.003,0.0123,0.0015,0.001,0.002,2.3977,-1.4182,1.2828,3.0991,2.5439,1.9547,0.539,-3.1051,-0.8611,1.8973,1.1943,0,0.0784,0.9659,"DMCEP"
"OGLE SMC-SC4 101292   ",1.20345935,1.49534981,2.00181307,0.1414,0.0471,0.0174,0.0034,0.0386,0.0097,0.0056,0.0067,0.022,0.0029,0.0074,0.008,2.4802,-1.1242,0.5057,-2.0952,-0.1164,2.5737,0.4664,-0.1464,2.6654,0.6976,2.841,1e-04,0.1362,0.9413,"DMCEP"
"OGLE SMC-SC7 100561   ",1.17735152,1.46517787,1.10399372,0.1007,0.0312,0.0169,0.009,0.0229,0.0041,0.0031,0.0085,0.0152,0.0079,0.0057,0.0031,2.3714,-1.4245,0.9401,1.9932,1.538,0.4151,-0.1253,2.6992,3.009,0.6677,-1.3875,-1e-04,0.1524,0.9157,"DMCEP"
"OGLE054739.10-705840.3",0.96060317,3.01322787,0.99941959,0.1872,0.1122,0.0663,0.0273,0.0169,0.0051,0.0019,0.0052,0.0121,0.0056,0.0097,0.0044,-1.5148,-3.091,1.5587,0.6129,1.8423,-0.4081,2.6588,-1.6871,1.7358,-2.4059,-1.4494,1e-04,0.0423,0.9678,"EA"
"OGLE054547.74-702215.8",1.40472083,7.02350093,9.16872757,0.1461,0.106,0.0714,0.0391,0.0243,0.0033,0.0037,0.0032,0.0163,0.003,0.0036,0.0028,-1.6008,3.1393,1.6065,0.4615,-1.5489,-0.0798,-0.0698,-2.5851,-2.0367,-0.286,1.3655,0,0.0839,0.935,"EA"
"OGLE054509.85-703644.7",0.77591547,3.87947411,1.77161859,0.1677,0.1202,0.0862,0.049,0.0306,0.005,0.0068,0.0101,0.0218,0.0093,6e-04,0.0036,-1.5978,3.0844,1.3836,0.1369,-2.1237,0.3058,1.8861,-0.1869,1.4649,0.2832,-0.8584,-1e-04,0.1079,0.9245,"EA"
"OGLE054428.74-701953.7",1.36218799,4.00160143,5.81152032,0.1881,0.1178,0.075,0.0351,0.0162,0.005,0.0039,0.008,0.0166,0.0076,0.0038,0.0025,-1.6117,3.0571,1.5575,0.9489,-2.221,2.2182,-1.2595,1.402,0.1633,-1.7887,1.9895,0,0.0651,0.947,"EA"
"OGLE054259.42-704412.4",0.93615908,4.68089981,9.43051047,0.1639,0.1231,0.093,0.0556,0.0297,0.0043,0.0077,0.004,0.0228,0.017,0.0062,0.0098,-1.4162,-2.9416,1.7499,-0.0396,-0.8043,-2.5438,3.1272,1.9045,-0.8813,-0.953,-2.1744,0,0.1038,0.9235,"EA"
"OGLE054148.68-703531.0",0.72223326,0.36121986,3.611476,0.0645,0.0444,0.0277,0.0207,0.0148,0.0026,0.0075,0.0081,0.0121,0.0029,8e-04,0.0021,-1.6444,3.0629,1.6078,0.5076,-0.5754,-1.6327,-2.9205,-1.1583,-0.2367,0.7794,0.6802,0,0.1646,0.9016,"EA"
"OGLE054101.94-700504.7",0.83847606,4.19258678,1.67633271,0.1434,0.1025,0.064,0.0361,0.0147,4e-04,0.0032,0.0013,0.0128,0.0014,0.0022,6e-04,-1.609,3.0968,1.5679,-0.6543,-2.5053,-2.1844,1.5315,-3.0063,-0.0075,2.9288,2.8552,0,0.0249,0.9851,"EA"
"OGLE054056.39-701110.6",0.61001663,1.52498995,2.13490334,0.1236,0.0845,0.061,0.037,0.0347,0.0202,0.0051,0.0025,0.0308,0.0032,0.004,0.0084,-1.575,3.102,1.631,2.737,0.0378,1.9068,-0.1633,1.3819,-3.0809,1.007,1.223,0,0.1649,0.9068,"EA"
"OGLE054033.53-700443.6",0.8629428,3.31498459,1.58693105,0.1179,0.0878,0.0494,0.028,0.0216,7e-04,0.0053,0.0049,0.0221,0.004,0.0088,0.0025,-1.5221,-3.0887,1.8072,-1.4663,-2.8512,-3.1233,2.3663,2.0338,1.7293,-1.2457,-0.3451,0,0.1259,0.9045,"EA"
"OGLE054008.22-700359.2",0.04604289,0.23021443,0.27636055,0.0809,0.0651,0.0561,0.0479,0.0339,0.003,0.0095,0.0078,0.0304,0.002,0.0019,0.0047,-1.4893,-3.1143,1.7444,0.1736,-1.3158,-3.0478,-1.7346,-1.529,-0.4649,-1.6196,-3.0091,0,0.2149,0.9042,"EA"
"OGLE053951.56-702621.9",1.36817419,6.84055702,3.00799504,0.1561,0.112,0.076,0.0413,0.0183,0.0091,0.0032,0.0044,0.0175,0.0043,0.0046,0.0034,-1.5193,-3.1254,1.5072,1.0088,0.8853,-1.549,1.5905,2.4522,-2.2237,-0.406,-3.0587,0,0.0559,0.9578,"EA"
"OGLE053949.70-700958.8",0.63401663,0.31695599,1.58488461,0.1259,0.0945,0.0635,0.0398,0.0907,0.0054,0.0476,0.0057,0.0344,0.0188,0.0107,0.0052,-1.598,3.0483,1.3643,-2.1855,3.0584,2.8295,-0.0326,1.2387,0.6097,-0.6732,-0.7053,0,0.3099,0.9556,"EA"
"OGLE053939.01-701326.7",0.6145535,1.53633143,0.92177793,0.1193,0.0815,0.0459,0.0301,0.0126,0.007,0.0037,0.0034,0.0114,0.0078,0.0047,0.002,-1.4819,-3.034,1.6566,2.8636,0.7026,1.5993,0.061,-2.0948,-3.0067,-1.1462,-2.7701,0,0.0481,0.9675,"EA"
"OGLE053933.66-695331.2",0.24778864,0.12389432,0.61926232,0.2547,0.1684,0.1284,0.0885,0.1782,0.0198,0.1236,0.0206,0.1007,0.0597,0.0169,0.0163,-1.5712,3.0525,1.511,0.7913,-2.8305,-0.7517,1.5548,-1.5962,1.4275,-2.6117,-0.6443,0,0.3601,0.9338,"EA"
"OGLE053835.45-703339.6",0.79076806,3.95384028,2.7289189,0.1048,0.0759,0.0575,0.0313,0.018,0.0035,0.004,0.0032,0.0091,9e-04,0.0023,0.001,-1.5705,-3.1031,1.525,-0.0272,0.5251,-1.591,-2.4259,2.3543,-0.45,1.4762,-0.6901,0,0.056,0.9627,"EA"
"OGLE053818.62-704108.4",0.91267421,4.56347568,0.4563371,0.0744,0.0532,0.0372,0.0211,0.0094,4e-04,7e-04,0.0019,0.0086,8e-04,0.0042,0.0016,-1.5506,-3.1329,1.5474,-0.5071,2.9409,1.0157,-2.9192,0.8948,0.7694,-0.5929,-0.7395,0,0.0345,0.9846,"EA"
"OGLE053749.68-695654.0",0.96738642,3.8369074,4.80175058,0.1875,0.1509,0.0997,0.0606,0.0326,0.0099,0.0096,0.0072,0.0223,0.0112,0.0037,0.0054,-1.5792,-3.0944,1.4303,-0.6971,-2.8111,2.2288,-0.1356,-0.8908,-2.0618,3.0338,-0.4663,0,0.0753,0.9489,"EA"
"OGLE053742.42-701257.0",0.72568168,0.36289316,2.17777753,0.0793,0.0529,0.0365,0.0225,0.0219,0.0022,0.0125,0.0052,0.0106,9e-04,0.0031,0.0013,-1.5946,3.0989,1.5485,-2.5359,-0.2679,1.8385,-2.2704,0.6485,2.4835,1.3287,-1.5044,0,0.0994,0.9608,"EA"
"OGLE053700.92-700932.3",1.42729613,1.00109546,6.87278664,0.1108,0.0663,0.0498,0.0263,0.0123,0.0106,0.0054,0.0119,0.0127,0.0033,0.0024,0.0045,-1.6342,3.0288,1.45,2.4204,-0.8587,1.6467,1.3652,2.3239,-1.4806,-2.2992,2.2597,1e-04,0.1129,0.9204,"EA"
"OGLE053613.32-702227.2",0.55379142,0.27689571,1.38437257,0.1532,0.123,0.0947,0.0772,0.1248,0.0104,0.0918,0.0107,0.0708,0.0357,0.0198,0.0104,-1.5813,3.1251,1.6342,0.7499,2.9832,-0.923,1.7411,-2.1681,0.4049,-2.9093,-0.8042,0,0.3982,0.9246,"EA"
"OGLE053554.72-701104.8",1.5073461,7.53693976,1.9452665,0.1292,0.0959,0.0768,0.0524,0.0296,0.0026,0.0066,0.0012,0.017,0.0052,0.0081,0.0014,-1.7349,2.9273,1.3001,-0.8546,-3.0885,0.8836,-2.7974,1.5486,-2.6163,0.0059,1.9963,0,0.0976,0.931,"EA"
"OGLE053528.21-700335.2",0.64406215,0.32208339,1.61020769,0.1745,0.1196,0.0793,0.0429,0.1544,0.0319,0.1002,0.0277,0.0748,0.0125,0.0032,0.0038,-1.5977,-3.0949,1.5174,-2.4693,0.4319,1.9788,-1.0123,0.8809,-0.1349,2.6533,-0.2695,0,0.4675,0.9271,"EA"
"OGLE053523.48-700036.1",1.11701403,1.01199924,6.81896743,0.1183,0.0719,0.0384,0.0137,0.0098,0.0017,0.0035,0.0025,0.0101,0.0031,0.0012,0.0036,-1.4382,-2.8839,1.9923,-0.6424,-1.1454,3.0248,-2.1141,1.3607,3.0274,0.392,-1.4646,0,0.0455,0.964,"EA"
"OGLE053521.65-695908.3",1.27661384,6.3830692,8.55571946,0.1356,0.0961,0.0708,0.0348,0.0272,0.0088,0.0034,0.0074,0.016,0.0024,0.0079,0.001,-1.6081,3.0028,1.4542,-0.232,-1.5437,-2.9951,-0.7297,-1.5199,-2.3213,0.4221,-0.8736,0,0.0799,0.9444,"EA"
"OGLE053519.56-695719.0",1.58624502,7.93132973,1.76381991,0.1637,0.1186,0.0754,0.0404,0.0198,0.0033,0.0088,0.0047,0.0148,0.004,0.0039,0.0021,-1.5362,-3.0855,1.5835,-0.2501,2.1934,1.5985,-2.59,-2.9994,0.96,-2.4916,1.8051,0,0.055,0.9572,"EA"
"OGLE053500.64-701843.0",0.76764255,3.83810812,1.91910638,0.1126,0.0775,0.0554,0.0389,0.015,0.0072,0.004,0.0035,0.0175,0.0078,0.0053,0.0067,-1.5178,-3.124,1.6467,0.3777,1.5465,-1.4133,0.7814,2.6038,0.7262,-1.151,-2.0311,0,0.097,0.9348,"EA"
"OGLE053457.83-695005.4",0.46658173,0.23329087,1.16637242,0.0912,0.0612,0.0404,0.0246,0.0793,0.007,0.043,0.0068,0.0301,0.0068,0.0024,0.0012,-1.6487,3.0337,1.6415,0.7686,1.5878,-0.7742,0.4003,-2.1215,0.045,-1.6819,-2.6419,0,0.402,0.9559,"EA"
"OGLE053455.82-694310.0",1.24878769,6.24377646,0.62439384,0.0526,0.0351,0.0261,0.0142,0.0083,0.002,8e-04,5e-04,0.0071,5e-04,0.0035,5e-04,-1.5509,-3.1177,1.6462,0.6865,-2.6173,0.6727,1.6732,-2.5555,1.6537,1.9663,-0.0532,0,0.083,0.9432,"EA"
"OGLE053434.25-701253.9",1.08714176,2.17371662,2.25818391,0.1766,0.1036,0.062,0.0246,0.0105,0.0016,0.0041,0.003,0.0096,0.0021,0.0027,0.0012,-1.5721,3.1243,1.5698,0.4557,-3.0903,2.1577,0.9034,0.4927,-1.3792,3.0622,-0.6188,0,0.0253,0.9795,"EA"
"OGLE053434.13-695945.0",0.02380957,0.01190479,0.05952393,0.1058,0.0594,0.0307,0.0119,0.087,0.0068,0.0585,0.0093,0.0286,0.0018,0.0062,0.0013,-1.6014,3.0495,1.1333,0.8157,1.1827,-0.7651,-0.0991,-2.2105,-0.664,-0.0095,-0.0447,0,0.4398,0.9784,"EA"
"OGLE053432.22-694536.1",1.21104871,3.0274598,1.81633011,0.0626,0.0382,0.0261,0.015,0.0094,0.0045,3e-04,0.0022,0.0089,0.0028,0.0014,0.0017,-1.5137,3.1393,1.6597,2.534,1.633,-0.2997,-1.5104,-2.0997,0.8705,-0.1849,-0.2754,0,0.1025,0.9291,"EA"
"OGLE053355.82-701904.9",0.43774803,2.18865825,2.62640628,0.1177,0.0947,0.0764,0.0523,0.0316,0.0049,6e-04,0.0014,0.0202,0.0027,9e-04,0.0036,-1.5673,-3.1335,1.516,0.2662,-0.7156,-1.9201,-2.9175,-1.3439,1.8579,-0.4058,-2.5639,0,0.06,0.9799,"EA"
"OGLE053347.37-695510.6",0.92816672,2.78507356,1.85584196,0.1934,0.133,0.0853,0.0418,0.0246,0.0015,0.0089,0.002,0.0238,0.0081,0.0023,0.008,-1.5559,-3.1028,1.6907,1.2497,2.5943,2.402,-0.3586,-2.5396,0.3435,-0.1382,-1.8982,0,0.0951,0.9259,"EA"
"OGLE053333.39-702410.9",1.35390613,6.76953065,8.69049329,0.2238,0.1259,0.0748,0.0303,0.0176,0.0022,0.0049,0.0095,0.0152,0.0029,0.0036,0.0029,-1.5938,3.1093,1.5035,0.0511,3.0945,2.3979,1.7395,1.8634,1.6133,2.9509,-1.4173,0,0.0517,0.9581,"EA"
"OGLE053323.38-700802.3",0.27826423,0.13913212,0.69566059,0.1268,0.0865,0.0747,0.0555,0.0962,0.0088,0.0663,0.0094,0.0609,0.0318,0.0058,0.0014,-1.6993,2.9391,1.3383,0.7614,2.4287,-0.8426,0.8406,-2.4313,-0.1318,1.8833,-0.5683,0,0.4159,0.9183,"EA"
"OGLE053259.97-695638.6",0.59379406,0.29693799,1.48452612,0.2621,0.1844,0.1339,0.0923,0.1849,0.0176,0.1183,0.0157,0.1064,0.0521,0.0167,0.0146,-1.5629,-3.1331,1.6452,0.6014,-2.9186,-1.3086,2.4742,-2.5582,-0.4481,1.5264,-2.2912,1e-04,0.3791,0.9122,"EA"
"OGLE053230.79-700838.3",0.54101541,0.27050771,1.35261945,0.2173,0.1122,0.0586,0.0292,0.0987,0.0028,0.076,0.0031,0.0558,0.0051,0.0059,0.0018,-1.569,3.0589,1.3115,0.7596,0.2471,-0.7529,-0.8209,-2.5964,0.086,-1.3701,2.7867,0,0.2994,0.91,"EA"
"OGLE053225.29-692537.4",0.59345005,2.96716934,0.89009416,0.1757,0.1185,0.051,0.0399,0.0187,0.0026,0.0027,0.0016,0.012,0.0297,0.0048,0.0055,-1.5848,-3.1059,1.5466,0.1238,1.7085,0.0061,-3.065,-1.7134,-2.8701,-0.1828,-0.8087,0,0.0266,0.9867,"EA"
"OGLE053155.10-694837.9",0.0949164,0.04741774,0.4745011,0.1196,0.0886,0.0722,0.0463,0.0479,0.0268,0.0233,0.0154,0.0246,0.0071,0.0023,0.0023,-1.8377,2.5912,0.8424,0.5688,-1.0827,-0.8142,-2.384,-0.7387,-2.9814,-1.377,1.8298,0,0.142,0.9499,"EA"
"OGLE053129.94-700956.5",1.48823743,7.44102533,1.41346952,0.1346,0.0869,0.0546,0.0289,0.0099,0.0021,0.0033,0.0031,0.0079,0.0023,0.0028,0.003,-1.5373,3.0969,1.5466,0.3406,-1.5939,-0.22,-0.1498,-1.8711,-0.7328,1.5292,2.5648,0,0.0577,0.949,"EA"
"OGLE053124.73-692528.1",0.78846159,3.94214611,2.75913006,0.0797,0.061,0.0477,0.0298,0.0197,0.001,0.0014,0.0029,0.01,0.0026,4e-04,0.0012,-1.5298,-3.0691,1.7249,0.5139,-0.3527,-0.7252,1.2644,0.9434,-0.9664,1.1701,-2.6019,0,0.1055,0.9268,"EA"
"OGLE053110.04-694843.4",1.13365246,0.56686732,2.83417225,0.1772,0.0968,0.0448,0.0112,0.1179,0.0101,0.0797,0.0084,0.047,0.0034,0.0019,0.0022,-1.5624,3.1019,1.3018,0.6562,-0.4461,-1.14,-2.0236,-2.5268,0.3044,-0.2559,-1.7659,0,0.3714,0.9407,"EA"
"OGLE053046.88-694759.2",0.68561526,0.34276717,1.71399768,0.2342,0.1393,0.0901,0.0484,0.1273,0.0051,0.0742,0.0029,0.0554,0.026,0.0039,9e-04,-1.5765,3.1151,1.5729,-2.2638,-1.6874,2.5725,-1.692,0.7838,0.193,-1.2122,-2.4713,0,0.2622,0.9603,"EA"
"OGLE053038.48-693016.8",0.6835114,1.3675083,3.05286113,0.0649,0.0445,0.0255,0.0185,0.0132,0.0047,0.0033,0.0023,0.012,0.0034,0.0014,1e-04,-1.7039,3.0822,1.5061,-0.0811,2.7337,-2.0425,0.9941,1.7873,1.8254,-2.6103,-0.3402,0,0.1014,0.9301,"EA"
"OGLE053022.67-694126.1",3.10060254,1.55030127,7.75142544,0.1801,0.0999,0.0518,0.0184,0.1006,0.0024,0.0677,0.0019,0.0448,0.0079,7e-04,4e-04,-1.6001,2.9739,1.0309,0.7743,-0.4593,-0.786,-2.0786,-2.1369,0.4964,-2.4138,2.3288,0,0.3047,0.9653,"EA"
"OGLE052925.00-694808.1",1.01716893,5.08576307,6.102932,0.2036,0.1424,0.0965,0.0541,0.0255,0.0071,0.0017,0.0029,0.0134,0.0069,0.002,0.0018,-1.5549,-3.1275,1.5693,0.0968,-1.21,-2.6983,2.3732,-1.4573,2.0004,0.3179,0.8315,0,0.023,0.9882,"EA"
"OGLE052855.51-694104.4",0.32075613,1.60378067,1.9245368,0.0794,0.0721,0.0625,0.0526,0.0441,0.0026,8e-04,0.0027,0.0336,0.0029,0.003,0.0042,-1.6039,3.0595,1.4907,-0.0427,-1.958,-2.5462,1.9963,-1.6606,2.6606,0.8058,-2.7236,0,0.2353,0.9162,"EA"
"OGLE052835.52-695102.3",0.35469168,0.17734584,0.88672919,0.1875,0.1254,0.0941,0.06,0.1391,0.0064,0.079,0.0027,0.0633,0.0282,0.004,0.0075,-1.5544,-3.066,1.7249,0.7813,0.65,-0.7445,1.0894,-2.3191,-0.0069,1.6163,-1.726,0,0.3611,0.9606,"EA"
"OGLE052833.36-692557.7",0.74609247,3.73054393,6.71475067,0.0661,0.046,0.0356,0.0238,0.0107,0.0025,0.001,3e-04,0.0066,4e-04,0.0014,0.0017,-1.6036,3.03,1.4641,-0.2124,1.0102,-1.1876,-1.4153,3.0227,1.4746,1.6445,3.0322,0,0.0672,0.9525,"EA"
"OGLE052823.97-695632.3",0.80931373,0.40469765,2.02324355,0.1759,0.0811,0.0392,0.0141,0.0919,0.0055,0.0415,0.0035,0.0258,0.0028,0.0013,8e-04,-1.5624,3.116,1.3959,0.7139,0.3693,-1.0176,-0.4188,-2.2388,0.0712,2.3388,2.5796,0,0.2348,0.9823,"EA"
"OGLE052743.06-694121.6",0.09829887,0.49141275,0.04919022,0.1713,0.1429,0.0815,0.0494,0.0266,0.0023,0.0014,0.0055,0.0183,0.036,0.0031,0.0359,-1.7241,3.0293,1.4181,0.019,-2.7699,-1.1976,2.9438,-3.1156,-3.1244,1.9526,0.7889,0,0.067,0.9672,"EA"
"OGLE052714.45-692300.2",0.79461408,0.39730704,1.9865352,0.2416,0.1482,0.1029,0.0621,0.1407,0.0063,0.0807,0.0076,0.0648,0.0335,0.0023,0.0044,-1.5871,3.0618,1.3522,-2.3497,2.2594,2.4429,-0.2538,0.9084,-0.0173,-1.6385,-2.8099,0,0.2951,0.9592,"EA"
"OGLE052653.71-695949.3",0.82262414,2.46843748,1.64476397,0.1261,0.0885,0.052,0.0234,0.019,0.0013,0.0028,5e-04,0.0202,0.0081,0.0025,0.0043,-1.5191,-3.0796,1.7147,1.4712,0.6808,-0.4228,-2.1914,-3.0706,0.9051,-1.3219,0.5528,0,0.0619,0.9637,"EA"
"OGLE052634.09-692031.6",0.58732345,0.29366172,1.46830862,0.2161,0.1533,0.1174,0.0786,0.1826,0.0035,0.1407,0.0083,0.1121,0.0526,0.008,0.0033,-1.567,3.0998,1.5864,0.7197,-1.8148,-0.8367,-2.2705,-2.3908,-0.1427,1.7219,-0.0369,0,0.4686,0.9228,"EA"
"OGLE052632.56-694512.7",0.89559561,4.47781662,2.68630251,0.1786,0.1102,0.0639,0.0301,0.0147,0.0012,0.0017,0.0022,0.015,0.0039,0.0033,0.0015,-1.5485,3.1034,1.6156,0.3846,-2.4442,-1.8263,-0.0474,-1.4083,-1.9936,1.0698,-0.2633,0,0.0281,0.9802,"EA"
"OGLE052555.29-695512.7",0.48254805,0.24127402,1.20637012,0.2446,0.1466,0.1174,0.0797,0.1815,0.0065,0.123,0.0064,0.084,0.0352,0.0042,2e-04,-1.5762,3.1032,1.5268,0.7701,1.3577,-0.8813,0.4833,-2.42,-0.2874,-3.0415,2.4331,0,0.366,0.9595,"EA"
"OGLE052547.24-692056.4",1.36991015,2.002195,6.44812697,0.1239,0.0678,0.0392,0.0124,0.0084,0.0018,6e-04,8e-04,0.0077,0.0012,0.0023,0.0037,-1.5301,3.0917,1.4373,-0.1082,1.6981,-0.4063,-0.4152,2.0901,-0.0387,1.9511,-0.3812,0,0.0491,0.9567,"EA"
"OGLE052544.90-694251.4",0.73576873,0.36792472,1.83946217,0.106,0.0726,0.05,0.0252,0.0839,0.0026,0.0566,0.003,0.0426,0.0149,0.004,0.0035,-1.5853,3.1364,1.399,-2.4454,2.4198,2.1118,-0.9827,0.7311,-0.1718,-1.2431,-1.9556,0,0.4187,0.9306,"EA"
"OGLE052529.41-695126.5",0.74658529,0.37333301,1.86650359,0.1459,0.1068,0.0776,0.0448,0.1076,0.0125,0.0756,0.0054,0.0603,0.0292,0,0.0055,-1.5487,-3.0994,1.5771,0.6715,2.778,-1.0751,-0.0749,-2.4191,-0.2859,1.6967,-2.3749,0,0.4052,0.9172,"EA"
"OGLE052528.79-693417.9",0.94523881,4.72611334,0.47261941,0.0961,0.0702,0.0527,0.034,0.0179,0.0035,0.0019,0.0014,0.0092,5e-04,0.0052,0.0017,-1.5821,-3.1145,1.5586,0.2984,1.5742,0.5415,0.029,-2.378,0.4057,2.5023,0.0011,0,0.0785,0.9451,"EA"
"OGLE052525.66-693304.5",0.01267314,0.06352715,0.00645765,0.0776,0.0586,0.0507,0.0322,0.0226,0.0032,0.0018,5e-04,0.0195,0.0105,0.0094,0.0113,-1.4667,-2.928,1.7534,-0.1754,2.6698,-2.1767,2.446,-2.8439,-0.1539,1.8371,-2.8626,0,0.1002,0.9503,"EA"
